"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6ddIf19DYdP4Wk5PD60SG3","Terrorist im Fernsehen","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","spotify:album:6FmDCUGQQULzP8OU5Az63r","Schlaftabletten, Rotwein III","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","2011-02-18","https://i.scdn.co/image/ab67616d0000b273a5f24570ef21c1ea9136d0e1","1","18","59655","https://p.scdn.co/mp3-preview/94386839ebe2a723d0092a5e75599813b8804082?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKE51100314","","2015-05-04T20:20:24Z"
"spotify:track:544ANtoAHDAc8LbXkZucMA","Meine Band","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","spotify:album:6FmDCUGQQULzP8OU5Az63r","Schlaftabletten, Rotwein III","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","2011-02-18","https://i.scdn.co/image/ab67616d0000b273a5f24570ef21c1ea9136d0e1","1","19","248759","https://p.scdn.co/mp3-preview/978d46dd26b8cd524de69500f599a244252048fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKE51100315","","2015-05-04T20:20:24Z"
"spotify:track:54vAR5K27xHf0v8BmDmW1n","Teufelskreis","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","spotify:album:10l0U0wRA2QSuJ2yhlXox7","In Gottes Namen","spotify:artist:0r0R5nIjDY04TfxRM10Bcb","Alligatoah","2012-06-29","https://i.scdn.co/image/ab67616d0000b2736affd8102e7a80b25ca15a39","1","13","276653","https://p.scdn.co/mp3-preview/7cfc018795a4389ca7e83ac282385d0f33e96096?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEKE51201214","","2015-05-04T18:45:55Z"
"spotify:track:0woH9ZBUXlKvcXtwXuonuv","Auseinanda","spotify:artist:6ihLfpY3cmdGyWEnItn30w","257ers","spotify:album:40clGBHsRut4VBblK0EVzv","HRNSHN","spotify:artist:6ihLfpY3cmdGyWEnItn30w","257ers","2012-09-07","https://i.scdn.co/image/ab67616d0000b273f43e7edfe21d642aa287bc3c","1","11","212760","https://p.scdn.co/mp3-preview/b8f05c9851161de932b15353368460ded1e47e9f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEDG61200127","","2015-05-04T18:43:05Z"
"spotify:track:5aJ67jC52zvh2BmGN9E8On","Prolog","spotify:artist:4WOaecAM3RMMmrbZzNx0vu","Tocotronic","spotify:album:7f53qwIRgpqRPDeCoZDMw6","Prolog","spotify:artist:4WOaecAM3RMMmrbZzNx0vu","Tocotronic","2015-02-20","https://i.scdn.co/image/ab67616d0000b2737786b522f7eba326c1891ef6","1","1","255038","https://p.scdn.co/mp3-preview/e6bcf858d2be27dd737d5058889801777051c0ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","DEUM71500083","","2015-05-04T18:00:57Z"
"spotify:track:1LdJPXF227FqY6APhcNyDk","Sight Unseen","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:0Wt4mctiLJvZUhL7OPMfwd","Long Forgotten Songs: B-Sides & Covers 2000-2013","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2013-01-01","https://i.scdn.co/image/ab67616d0000b273ded4a4202461b8e177b5d7d7","1","10","235680","https://p.scdn.co/mp3-preview/d966b9af56dc96a57db984bf7cf7b3cc23271d13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM71307957","","2015-05-04T17:47:46Z"
"spotify:track:10md49vFanPyiV03MLZvfp","Halfway There","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:176F9tM5rTVk6IRohyM0Cj","Revolutions Per Minute","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2003-04-08","https://i.scdn.co/image/ab67616d0000b2731030b0d1e91537d3ac00492a","1","4","221293","https://p.scdn.co/mp3-preview/2b4cedf03f1635bbea208a4daa492aac24031ffb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USFW40465304","","2015-05-04T17:12:15Z"
"spotify:track:2fdnzFvfFw5ePaB9yDOpnL","Little Boxes","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:0Wt4mctiLJvZUhL7OPMfwd","Long Forgotten Songs: B-Sides & Covers 2000-2013","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2013-01-01","https://i.scdn.co/image/ab67616d0000b273ded4a4202461b8e177b5d7d7","1","16","89466","https://p.scdn.co/mp3-preview/d37e1ee773e16fc1686af767d740d7680f265eda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUM71307961","","2015-05-04T17:02:06Z"
"spotify:track:5E8d4Gg0cgN6CoxVkGP6Pj","Good Vibrations - Alternate Take","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:2kgmLqUim1JdglABNIc5zn","Good Vibrations 40th Anniversary","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","2006-01-01","https://i.scdn.co/image/ab67616d0000b2735478ee4e266859d6428905e1","1","3","214733","https://p.scdn.co/mp3-preview/1647aa4916f9254a945e5372fcd5fed970262326?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","USCA20600724","","2015-05-04T16:29:17Z"
"spotify:track:5TM2eqdzfWPHklI7YnBmsD","Blister in the Sun - 2002 Remastered Version","spotify:artist:0rpMdBzQXf7aYRnu5fDBJy","Violent Femmes","spotify:album:2G9onFLGqlMJd1ThYf0vIB","Violent Femmes","spotify:artist:0rpMdBzQXf7aYRnu5fDBJy","Violent Femmes","1983","https://i.scdn.co/image/ab67616d0000b273e189ca336471c85cf01d1635","1","1","144333","https://p.scdn.co/mp3-preview/a2bddde0266df507b9923288c5e37ff6bd00e87b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USRH10900138","","2015-05-04T16:21:13Z"
"spotify:track:7lsFHOFeMyWiqaKrESLudT","Ready For The Floor","spotify:artist:37uLId6Z5ZXCx19vuruvv5","Hot Chip","spotify:album:7KUjoofW5kTfAHFDyGA953","Made In The Dark","spotify:artist:37uLId6Z5ZXCx19vuruvv5","Hot Chip","2008-01-22","https://i.scdn.co/image/ab67616d0000b2739366bdbc82c887312c89f5b7","1","3","234240","https://p.scdn.co/mp3-preview/7c5e3ce49a7bc71df69270a324fb029a65f34232?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAYE0703181","","2015-05-04T16:17:57Z"
"spotify:track:39yw6LxnHqIkyISNQp5XSF","Funplex","spotify:artist:3gdbcIdNypBsYNu3iiCjtN","The B-52's","spotify:album:37PdnfDnSYgAnzwYzd9qcJ","Funplex","spotify:artist:3gdbcIdNypBsYNu3iiCjtN","The B-52's","2008","https://i.scdn.co/image/ab67616d0000b273e2b808ccb5633354e82e40d2","1","5","247266","https://p.scdn.co/mp3-preview/6cf5b28fb891bb9e3ae68c6280aeaebba6597454?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USL4E0750005","","2015-05-04T16:01:25Z"
"spotify:track:3ZzhV6JIDKWvWR7wiKWD0C","La femme d'argent","spotify:artist:1P6U1dCeHxPui5pIrGmndZ","Air","spotify:album:5dmYtZVJ1bG9RyrZBRrkOA","Moon Safari","spotify:artist:1P6U1dCeHxPui5pIrGmndZ","Air","1998-01-16","https://i.scdn.co/image/ab67616d0000b2731216e4f7e84af70ef18146ed","1","1","426614","https://p.scdn.co/mp3-preview/037b566893a28d0855e119ae60134ee59d22e0ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","FRS639700550","","2015-05-04T15:57:11Z"
"spotify:track:4yQUu82EFI8MG6SpI8MAbs","Don't Bring Me Down","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:23yI8heZwUajx6oFd26pez","Discovery","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1979","https://i.scdn.co/image/ab67616d0000b273aa40ae223898b90860db37e4","1","9","243373","https://p.scdn.co/mp3-preview/ff59f62656515a56f70779849bd189ae8c3ca7f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM10015734","","2015-05-04T15:41:47Z"
"spotify:track:0Kq6iN0YSpL4PUCTQ8k6sp","Can't Get It out of My Head","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","spotify:album:0l0AWgYAsL1Ys1UHl38cal","Eldorado","spotify:artist:7jefIIksOi1EazgRTfW2Pk","Electric Light Orchestra","1974","https://i.scdn.co/image/ab67616d0000b273e3411d2686951535fb3f3620","1","2","261800","https://p.scdn.co/mp3-preview/083da9cce366b1906ba2c02875a84fea616d6ef9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM19801650","","2015-05-04T15:33:31Z"
"spotify:track:2fdMAIsNH4wY7RRda8aCfL","You and I","spotify:artist:2QoU3awHVdcHS8LrZEKvSM","Wilco","spotify:album:1cezxBJdWm1Xod9ZiGy4YE","Wilco (The Album)","spotify:artist:2QoU3awHVdcHS8LrZEKvSM","Wilco","2009","https://i.scdn.co/image/ab67616d0000b2733f4874f0518135a803db054c","1","5","205240","https://p.scdn.co/mp3-preview/59926c60abc771cfd6e7793abe19d28f08a4ae84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USNO10900171","","2015-05-04T15:30:52Z"
"spotify:track:1h77aKPYRFHxtiyFzPcMac","Wonderful Night","spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW","Fatboy Slim","spotify:album:6GSF3YIop0uuOUkSx8n9QJ","The Greatest Hits: Why Try Harder","spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW","Fatboy Slim","2006-01-01","https://i.scdn.co/image/ab67616d0000b273bec2d7f1e2e518ccf4af1ce1","1","7","164706","https://p.scdn.co/mp3-preview/6ee23f3e83ee624b527c85d075133116f634b745?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","GBBMQ0600028","","2015-05-04T15:22:29Z"
"spotify:track:3QHPHLAkYV5cQBUYs6rowx","Gold Digger","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w","Kanye West, Jamie Foxx","spotify:album:0Ds6i3h0F9RcYIKAD5Olum","Late Registration","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2005-01-01","https://i.scdn.co/image/ab67616d0000b273d79ba8ad2be777bad0e9924b","1","4","207626","https://p.scdn.co/mp3-preview/c07d8315fb8fc3a820a312e29961c96a2e7d7229?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USUM70500143","","2015-05-04T15:17:32Z"
"spotify:track:1EHVfzuNdYJlPSqze4dqDZ","Ich bin Adolf Hitler","spotify:artist:0bMt8SJlp0gFRUufzifS05","K.I.Z","spotify:album:1sRETCvm24dPNwAhpZqytk","Ganz Oben (Mixtape)","spotify:artist:0bMt8SJlp0gFRUufzifS05","K.I.Z","2013-01-01","https://i.scdn.co/image/ab67616d0000b2738074e732d5a9a1dd63742021","1","3","270280","https://p.scdn.co/mp3-preview/1cc41264abd80fcee63ef0ac3c30a11401bab15b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","DENF61300045","","2015-05-03T10:02:00Z"
"spotify:track:18GiV1BaXzPVYpp9rmOg0E","Blowin' in the Wind","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","spotify:album:0o1uFxZ1VTviqvNaYkTJek","The Freewheelin' Bob Dylan","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","1963-05-27","https://i.scdn.co/image/ab67616d0000b2737d214af8499aa95ad220f573","1","1","165426","https://p.scdn.co/mp3-preview/669fd8752af0d8d1e75272aefe1e15be7d51c029?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USSM19900534","","2015-05-02T19:38:32Z"
"spotify:track:3YjH3TIf5SOpFlnqlRdNAE","Savages","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","spotify:album:3TGFADcugVPngfF7dtiqqY","Froot","spotify:artist:6CwfuxIqcltXDGjfZsMd9A","MARINA","2015-03-13","https://i.scdn.co/image/ab67616d0000b2731bbd2979b9ea26e0b546e5e5","1","11","256333","https://p.scdn.co/mp3-preview/587bdb1624cd0aa234ddbeb9da969b228d2b1e54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBAHS1400463","","2015-05-02T19:30:30Z"
"spotify:track:2JLn8c0enDTAvm7RnH6umj","La Vie En Rose","spotify:artist:19eLuQmk9aCobbVDHc6eek","Louis Armstrong","spotify:album:5ZVNjcsHANaYcytXU69Ckp","Classic Jazz","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-01-30","https://i.scdn.co/image/ab67616d0000b27392e68a4bb7128df0f7ca30fc","1","36","203760","https://p.scdn.co/mp3-preview/f8a1d349291be2c63b4609b53b9d2274d66b7cc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMC15076528","","2015-05-02T19:00:47Z"
"spotify:track:5XW3v6HJQWmPlOFnLG4k4D","Don't Wanna Fight","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","spotify:album:6wmuRVVIE4a8cNPYjYWd1P","Don't Wanna Fight","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","2015-02-10","https://i.scdn.co/image/ab67616d0000b273630bd39679fcedd2121a4092","1","1","232530","https://p.scdn.co/mp3-preview/d0a5bbd3db5954fe2ed434f6d121190670eac504?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USATO1400851","","2015-05-02T18:50:36Z"
"spotify:track:2pgbxOmMVwb3RhePx0Jxdn","The Catalyst","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:79kl33cHFiJcmLVlWe5XGS","A Thousand Suns Sampler","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2010-09-13","https://i.scdn.co/image/ab67616d0000b2730f2247359853250f26322745","1","1","339853","https://p.scdn.co/mp3-preview/83d38797fc9a619c6f163412b26d3789e005dd5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USWB11001782","","2015-05-02T16:50:47Z"
"spotify:track:6ltPEsP4edATzvinHOzvk2","Still D.R.E.","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Dr. Dre, Snoop Dogg","spotify:album:5csXMdS69VOvh8MjyfwkjB","2001 (Explicit Version)","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7","Dr. Dre","1999-11-16","https://i.scdn.co/image/ab67616d0000b2733449d887852d1b156092491a","1","4","268004","https://p.scdn.co/mp3-preview/7a1ea34238e6d08c87fc17a5c7e30321d79a7aaa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","8","USIR19905031","","2015-05-01T22:48:02Z"
"spotify:track:20LxTsa6936zOlzTWqoPVt","The Next Episode","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Dr. Dre, Snoop Dogg","spotify:album:5csXMdS69VOvh8MjyfwkjB","2001 (Explicit Version)","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7","Dr. Dre","1999-11-16","https://i.scdn.co/image/ab67616d0000b2733449d887852d1b156092491a","1","11","161600","https://p.scdn.co/mp3-preview/6fc7c156c2826b990961372dd92631a1aee12000?cid=9950ac751e34487dbbe027c4fd7f8e99","true","6","USIR19915078","","2015-05-01T22:45:33Z"
"spotify:track:6s0yNmp4Hd32wGx40T6uL8","Kinetic (The Crystal Method vs. Dada Life)","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:5eKLa1xyHLq8ERWmT1CRHj, spotify:artist:00sAT5YX8W3xNd1EuqyHw9","League of Legends, The Crystal Method, Dada Life","spotify:album:7vkJkRUh0pk06jOLZoA41U","DJ Sona","spotify:artist:47mIJdHORyRerp4os813jD","League of Legends","2015-02-23","https://i.scdn.co/image/ab67616d0000b273fb3d88ee6da93f3f3d00b6bf","1","1","235171","https://p.scdn.co/mp3-preview/2312d282d5786af10f701a6cef92ba265778fec6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMAF31500026","","2015-04-28T16:33:26Z"
"spotify:track:7yzRWSrhmYdX0QBYc8oEO9","Concussive (Bassnectar vs. Renholdër)","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:1JPy5PsJtkhftfdr6saN2i, spotify:artist:2ucMXO2A8HnCba0fGxBcEx","League of Legends, Bassnectar, Renholder","spotify:album:7vkJkRUh0pk06jOLZoA41U","DJ Sona","spotify:artist:47mIJdHORyRerp4os813jD","League of Legends","2015-02-23","https://i.scdn.co/image/ab67616d0000b273fb3d88ee6da93f3f3d00b6bf","1","2","275200","https://p.scdn.co/mp3-preview/e4fc1ef44ce3aa280a0cab4b2203b1cdbfcadd77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMAF31500027","","2015-04-28T16:33:26Z"
"spotify:track:0HFUgGLJNa738pJ1BFf9mV","Ethereal (Nosaj Thing vs. Pretty Lights)","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:0IVapwlnM3dEOiMsHXsghT, spotify:artist:4iVhFmG8YCCEHANGeUUS9q","League of Legends, Nosaj Thing, Pretty Lights","spotify:album:7vkJkRUh0pk06jOLZoA41U","DJ Sona","spotify:artist:47mIJdHORyRerp4os813jD","League of Legends","2015-02-23","https://i.scdn.co/image/ab67616d0000b273fb3d88ee6da93f3f3d00b6bf","1","3","252970","https://p.scdn.co/mp3-preview/11b49521a108eaeaa373e902d11024bd25524cf0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMAF31500028","","2015-04-28T16:33:26Z"
"spotify:track:1YT8xkroYGNLGR4qhuWLC4","Number 9","spotify:artist:4WoKI3ZPs544x2glFOJRyg","Moon Hooch","spotify:album:0XxLqWttW6u6vP3Yz9Sye3","Moon Hooch","spotify:artist:4WoKI3ZPs544x2glFOJRyg","Moon Hooch","2013-06-25","https://i.scdn.co/image/ab67616d0000b273b044d7a344838c474e76e07c","1","1","265946","https://p.scdn.co/mp3-preview/0cfa2f9a2f14654c0c1202922c2f8acb3cffc4bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USME31203100","","2015-04-27T21:47:23Z"
"spotify:track:4diV2XmdUyKxRqntPBntEG","Awake","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","1","283636","https://p.scdn.co/mp3-preview/ac74cfe58a3c8303e37c8814a8e289ddba1eef59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71309901","","2015-04-27T20:55:08Z"
"spotify:track:417rkaSzbGMjIkzElXOHTq","Montana","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","2","326107","https://p.scdn.co/mp3-preview/4c7fa44e088657a570b7b5b69b45bb67a785596b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400802","","2015-04-27T20:55:08Z"
"spotify:track:65xRkSpFvqtaDYfqBuC8NZ","L","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","3","277559","https://p.scdn.co/mp3-preview/5eebb88bbcef5e8395ac29283141f881b52d2695?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400803","","2015-04-27T20:55:08Z"
"spotify:track:77rJCqOh6GPJ5ddr9K6FSn","Dye","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","4","317154","https://p.scdn.co/mp3-preview/37f622a68c497134e88e74eafbbd3c874de52255?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400804","","2015-04-27T20:55:08Z"
"spotify:track:2AzVcfrWrVQi4N2vmxw0af","See","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","5","318490","https://p.scdn.co/mp3-preview/b2f2b6fa1c32db55a5fd96d8b901e61601b3a287?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400805","","2015-04-27T20:55:08Z"
"spotify:track:205N0YPnVYzTYEEQBOWcZ7","Apogee","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","6","260446","https://p.scdn.co/mp3-preview/2a401a0611df2de2d7ed2a08e640eeb0dfba4523?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400806","","2015-04-27T20:55:08Z"
"spotify:track:3V7rYOYmpF9byzG98wz8cZ","Spectre","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","7","226911","https://p.scdn.co/mp3-preview/e00bc696d666adc2de7f3fe8d739705d4fcc033c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400807","","2015-04-27T20:55:08Z"
"spotify:track:29nMrtlG6HNCqF3ATjOLSZ","Plains","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","8","197183","https://p.scdn.co/mp3-preview/1993ef98159949b30eb0cc2738ee11ee00de411c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400808","","2015-04-27T20:55:08Z"
"spotify:track:4kkF5PdGnYT3tHKwaSxM4Y","Awake - Com Truise Remix","spotify:artist:5oOhM2DFWab8XhSdQiITry, spotify:artist:2wouN3QXejYa5tKetYdcVX","Tycho, Com Truise","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","9","305000","https://p.scdn.co/mp3-preview/a59485a540d864ee522b4615ac2bc7d820821dd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71401901","","2015-04-27T20:55:08Z"
"spotify:track:7jmrWBZvB67u58AZ6NfxX0","See - Beacon Remix","spotify:artist:5oOhM2DFWab8XhSdQiITry, spotify:artist:3sb3yLRnhW2L2ulU93eKfl","Tycho, Beacon","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","11","234296","https://p.scdn.co/mp3-preview/a218723f5deb650ca0108a9cc33372e68750fc89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71402701","","2015-04-27T20:55:08Z"
"spotify:track:2pJHnLUVmpkVP9aowVew3l","Montana - Christopher Willits Remix","spotify:artist:5oOhM2DFWab8XhSdQiITry, spotify:artist:0XHtezS69NYZ51SEFh8WEA","Tycho, Christopher Willits","spotify:album:7K2o2ltrBsoRmteSEYTfVt","Awake (Deluxe Version)","spotify:artist:5oOhM2DFWab8XhSdQiITry","Tycho","2014-12-16","https://i.scdn.co/image/ab67616d0000b2737a8fe64dbb8d47f5a1b9c390","1","12","485256","https://p.scdn.co/mp3-preview/5216974816329df2918224d3178cc8a7532064fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US2J71400812","","2015-04-27T20:55:08Z"
"spotify:track:6baN5nSUIVTsUyugSuAj7U","Main Titles","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","spotify:album:6NkuCdMz5tGmHbOXAWbtCW","Blade Runner (Music From The Original Soundtrack)","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","1994-06-06","https://i.scdn.co/image/ab67616d0000b2739ccdbb2b52240c4c500cac4c","1","1","222373","https://p.scdn.co/mp3-preview/94438bb7206219a88eeda4a03879821f0c3c2c93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBAHS0104432","","2015-04-27T20:16:37Z"
"spotify:track:0cSnUM2fNEx4pAkNfWpdkU","Blush Response","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","spotify:album:6NkuCdMz5tGmHbOXAWbtCW","Blade Runner (Music From The Original Soundtrack)","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","1994-06-06","https://i.scdn.co/image/ab67616d0000b2739ccdbb2b52240c4c500cac4c","1","2","346693","https://p.scdn.co/mp3-preview/7d14cfddb1350e3b60c54391dec052d6d313c607?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBAHS0104433","","2015-04-27T20:16:37Z"
"spotify:track:2lwbjZkzcDkMSf0a4o0Ax1","Wait for Me","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","spotify:album:6NkuCdMz5tGmHbOXAWbtCW","Blade Runner (Music From The Original Soundtrack)","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","1994-06-06","https://i.scdn.co/image/ab67616d0000b2739ccdbb2b52240c4c500cac4c","1","3","327533","https://p.scdn.co/mp3-preview/fc734bf5dedc685c458ccefa688e45f69d7c64b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBAHS0104434","","2015-04-27T20:16:37Z"
"spotify:track:5JtTSaH8W6UVqViPgpcqTq","Rachel's Song","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","spotify:album:6NkuCdMz5tGmHbOXAWbtCW","Blade Runner (Music From The Original Soundtrack)","spotify:artist:4P70aqttdpJ9vuYFDmf7f6","Vangelis","1994-06-06","https://i.scdn.co/image/ab67616d0000b2739ccdbb2b52240c4c500cac4c","1","4","288000","https://p.scdn.co/mp3-preview/db612643b1a907c83190160f9d4621c2ec54b5d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBAHS0104454","","2015-04-27T20:16:37Z"
