,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_id
595,792333a3-587d-4452-acf8-74fa534c9f29,0.000793,0.589,0.569,0.117,0.11,-8.405,0.0252,102.066,0.385,792333a3-587d-4452-acf8-74fa534c9f29
596,6f55187a-4b26-4ae4-99b8-70a5ae02eeed,0.88,0.597,0.0795,4.52e-06,0.125,-14.349,0.0415,116.413,0.439,6f55187a-4b26-4ae4-99b8-70a5ae02eeed
597,f38a5d7c-0b26-4bf3-9681-e62c4fccfc01,0.0276,0.504,0.811,0.0,0.388,-11.966,0.191,82.01,0.382,f38a5d7c-0b26-4bf3-9681-e62c4fccfc01
598,eaaf26a5-2894-423b-8e85-2f2f88b783f2,0.103,0.725,0.754,0.0,0.134,-8.894,0.0321,124.385,0.882,eaaf26a5-2894-423b-8e85-2f2f88b783f2
599,bb2bdfcf-c84f-46a1-a107-73bbc0da6474,0.539,0.589,0.311,0.0,0.0849,-12.34,0.339,89.233,0.561,bb2bdfcf-c84f-46a1-a107-73bbc0da6474
600,06f3dbc2-77fa-4aa8-b08d-e6f5efa90cbc,0.903,0.351,0.153,0.0,0.405,-11.954,0.0322,91.749,0.212,06f3dbc2-77fa-4aa8-b08d-e6f5efa90cbc
601,84d2125e-c0e3-4f12-83d7-722a50212acd,0.00161,0.486,0.671,5.98e-05,0.0825,-9.14,0.0313,102.044,0.17,84d2125e-c0e3-4f12-83d7-722a50212acd
602,f16cbcb2-461b-4d15-89fa-c95f10b68b35,0.00586,0.635,0.842,0.793,0.109,-9.738,0.0462,129.999,0.536,f16cbcb2-461b-4d15-89fa-c95f10b68b35
603,d05a463c-67eb-4818-a900-2654d409d984,0.379,0.56,0.284,0.188,0.0985,-14.785,0.0291,77.506,0.233,d05a463c-67eb-4818-a900-2654d409d984
604,bcc4c942-39da-40d9-b39b-9ccfc35dff92,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,0.12,bcc4c942-39da-40d9-b39b-9ccfc35dff92
605,5e50129d-2abd-45bd-8a19-fe0d3f8af957,0.531,0.612,0.444,0.0,0.126,-12.752,0.0293,114.961,0.503,5e50129d-2abd-45bd-8a19-fe0d3f8af957
606,8097da17-fef2-410d-9772-392e5b3391e9,0.913,0.368,0.286,0.177,0.099,-13.031,0.0294,77.826,0.312,8097da17-fef2-410d-9772-392e5b3391e9
607,c58ad7d7-1a7d-4d17-b9c2-dbf138decef4,0.0103,0.528,0.87,0.352,0.108,-8.749,0.0377,137.479,0.555,c58ad7d7-1a7d-4d17-b9c2-dbf138decef4
608,934cd100-04de-497a-8e11-5dcb115259b0,0.763,0.531,0.252,0.000133,0.104,-12.765,0.028,76.054,0.159,934cd100-04de-497a-8e11-5dcb115259b0
609,2782d270-4e57-4ad0-8796-d1ef68f3ab65,0.761,0.449,0.41,0.0,0.0631,-8.067,0.0317,123.758,0.195,2782d270-4e57-4ad0-8796-d1ef68f3ab65
610,d4e95e0a-0e92-4eae-aea3-84ac208c2d12,0.0342,0.421,0.335,0.00236,0.0944,-11.384,0.0324,114.227,0.0889,d4e95e0a-0e92-4eae-aea3-84ac208c2d12
611,ca73d1f1-6e64-49e6-b961-cadd837c71cd,5.96e-05,0.493,0.848,0.00316,0.607,-5.435,0.0338,92.021,0.574,ca73d1f1-6e64-49e6-b961-cadd837c71cd
612,9ddee3cb-21c5-4748-8b0c-c7ed72c27b26,0.349,0.453,0.628,0.123,0.246,-8.319,0.0427,80.074,0.396,9ddee3cb-21c5-4748-8b0c-c7ed72c27b26
613,cc900534-78ce-452e-be39-fea8a88ad8c7,0.016,0.319,0.757,0.0,0.102,-6.117,0.0432,122.465,0.101,cc900534-78ce-452e-be39-fea8a88ad8c7
614,bd6de048-7b25-4617-9dd4-0329fb64d847,0.00164,0.563,0.906,0.0179,0.0722,-7.503,0.0734,169.967,0.71,bd6de048-7b25-4617-9dd4-0329fb64d847
615,8d3fc22e-d496-4d6c-8ea7-797379434a74,0.0603,0.687,0.793,0.0,0.582,-4.254,0.166,107.045,0.751,8d3fc22e-d496-4d6c-8ea7-797379434a74
616,ec660fd5-4afd-4952-b061-5c73e67c4907,0.00221,0.518,0.907,1.15e-05,0.0838,-3.732,0.0343,140.982,0.961,ec660fd5-4afd-4952-b061-5c73e67c4907
617,98f8502d-ef07-4f31-b2ac-23034bfa7a53,0.934,0.286,0.0847,6.94e-06,0.121,-9.883,0.0397,70.743,0.112,98f8502d-ef07-4f31-b2ac-23034bfa7a53
618,1fa35a54-9ff1-4a96-9726-8c4b594395fe,0.246,0.404,0.435,0.00074,0.156,-12.045,0.0323,136.058,0.156,1fa35a54-9ff1-4a96-9726-8c4b594395fe
619,f8d8ac8a-26ab-4c34-b787-84a815a07dbf,0.161,0.565,0.564,0.0,0.114,-10.044,0.0292,134.358,0.454,f8d8ac8a-26ab-4c34-b787-84a815a07dbf
620,4260febb-d11f-420a-85b7-f14a65a0c648,0.182,0.57,0.498,0.0,0.0777,-7.996,0.0379,142.101,0.512,4260febb-d11f-420a-85b7-f14a65a0c648
621,3c58ac6a-23a5-475e-be58-2419335c4756,0.292,0.692,0.651,0.00241,0.105,-8.267,0.0324,97.923,0.706,3c58ac6a-23a5-475e-be58-2419335c4756
622,9a64fc36-3ebd-43bd-9018-214abaa399f3,0.299,0.63,0.711,0.0,0.0813,-9.34,0.0472,96.915,0.659,9a64fc36-3ebd-43bd-9018-214abaa399f3
623,112d8a5b-6e96-4acd-a752-bd84d9f00073,0.281,0.632,0.924,0.0,0.263,-1.802,0.29,86.844,0.441,112d8a5b-6e96-4acd-a752-bd84d9f00073
624,96f4a6a6-1dc1-4ebf-8172-40fa4abfeef3,0.0449,0.426,0.815,0.0307,0.104,-7.566,0.0666,195.123,0.297,96f4a6a6-1dc1-4ebf-8172-40fa4abfeef3
625,f37d231a-4783-4355-ab98-a7c050afa1ef,0.728,0.239,0.217,0.0199,0.0911,-12.905,0.0328,79.283,0.0536,f37d231a-4783-4355-ab98-a7c050afa1ef
626,ff537881-efb7-4b04-a50a-4f07e3b7a1e5,0.0174,0.75,0.906,0.0,0.0551,-5.028,0.0477,135.96,0.562,ff537881-efb7-4b04-a50a-4f07e3b7a1e5
627,3871ad74-9d1c-4c75-894f-085a020cda2b,0.0182,0.505,0.655,0.0163,0.298,-5.979,0.0511,83.606,0.439,3871ad74-9d1c-4c75-894f-085a020cda2b
628,194ee9ea-821c-43bf-9bb4-c97f90daa4d8,0.707,0.543,0.381,4.42e-06,0.249,-8.565,0.0248,72.332,0.188,194ee9ea-821c-43bf-9bb4-c97f90daa4d8
629,d6e9908f-eb27-41f3-bf7a-4799f445291f,0.000424,0.23,0.766,0.838,0.159,-3.849,0.0398,151.106,0.227,d6e9908f-eb27-41f3-bf7a-4799f445291f
630,5b67c949-bb48-4c31-9f54-75d3cbf9593d,0.908,0.265,0.447,0.87,0.429,-11.797,0.0407,109.908,0.0853,5b67c949-bb48-4c31-9f54-75d3cbf9593d
631,b913c9bd-2a54-4f04-8e79-02608a8fe208,0.9,0.356,0.212,0.0987,0.287,-19.818,0.0429,100.297,0.247,b913c9bd-2a54-4f04-8e79-02608a8fe208
632,aede96e2-1424-4c7e-b2f3-a205dfabe202,0.94,0.186,0.0971,0.0,0.122,-13.002,0.0342,65.776,0.0745,aede96e2-1424-4c7e-b2f3-a205dfabe202
633,6e36faf0-c4d6-4185-a216-8ff37b3b444b,0.000105,0.627,0.489,0.00283,0.0537,-7.52,0.0557,119.201,0.543,6e36faf0-c4d6-4185-a216-8ff37b3b444b
634,1631fd09-a1ab-4b37-9f7a-204141c73bc5,0.995,0.33,0.3,9.71e-05,0.712,-22.068,0.0635,117.201,0.37,1631fd09-a1ab-4b37-9f7a-204141c73bc5
635,ba694ed1-6387-44f2-ac45-bb628b595f8c,0.234,0.51,0.377,0.000649,0.933,-14.654,0.0387,74.287,0.193,ba694ed1-6387-44f2-ac45-bb628b595f8c
636,15a61245-f705-4a4c-b3d2-cb54a5fc1033,0.577,0.312,0.151,2.57e-05,0.0664,-10.985,0.0308,74.712,0.376,15a61245-f705-4a4c-b3d2-cb54a5fc1033
637,b21076a5-006b-431d-8702-cd9cc8d4c32a,0.237,0.728,0.783,0.0,0.434,-4.424,0.266,77.011,0.555,b21076a5-006b-431d-8702-cd9cc8d4c32a
638,0f85eea7-178f-4872-91d3-6bf2ba8939b7,0.8,0.453,0.33,0.0,0.0981,-10.295,0.0314,129.972,0.17,0f85eea7-178f-4872-91d3-6bf2ba8939b7
639,f6011eb2-32a4-4422-82df-b824d3d142c3,0.0106,0.747,0.739,2.22e-05,0.101,-6.008,0.0487,120.996,0.523,f6011eb2-32a4-4422-82df-b824d3d142c3
640,fdc9036d-10b1-4317-ba4b-bce7c114b8b2,0.0578,0.616,0.682,0.0241,0.342,-6.148,0.0265,117.78,0.528,fdc9036d-10b1-4317-ba4b-bce7c114b8b2
641,0b5af4b9-1e70-4c55-927b-0d60ae5a6f50,0.0141,0.42,0.746,0.0,0.0661,-10.628,0.0467,111.886,0.229,0b5af4b9-1e70-4c55-927b-0d60ae5a6f50
642,d77f96df-9a66-46e2-b598-c361984c23c3,0.105,0.865,0.512,0.0,0.564,-6.967,0.448,136.028,0.386,d77f96df-9a66-46e2-b598-c361984c23c3
643,2f9b5fac-4686-4725-bf8d-59135b2e0df9,0.748,0.226,0.382,0.0084,0.131,-14.449,0.0281,169.146,0.33,2f9b5fac-4686-4725-bf8d-59135b2e0df9
644,a9e8cc4a-48ea-4cb0-bdde-012724ae77da,0.743,0.243,0.192,0.777,0.0997,-18.237,0.0388,104.202,0.036,a9e8cc4a-48ea-4cb0-bdde-012724ae77da
645,f5750317-b399-4369-880c-03ec53ec6c3f,0.143,0.646,0.882,9.67e-06,0.335,-5.648,0.0346,120.837,0.908,f5750317-b399-4369-880c-03ec53ec6c3f
646,935ad8dc-d561-4548-882e-3e4699dc15cd,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.177,0.394,935ad8dc-d561-4548-882e-3e4699dc15cd
647,67f8743f-fa78-49b5-86ae-9ee8d47762c6,0.771,0.467,0.367,2.27e-05,0.0847,-8.164,0.0298,70.856,0.205,67f8743f-fa78-49b5-86ae-9ee8d47762c6
648,c5a6e9de-e920-4383-be99-dc8ab320842d,0.0364,0.638,0.75,0.0,0.369,-5.244,0.0754,125.958,0.65,c5a6e9de-e920-4383-be99-dc8ab320842d
649,25c8ca63-5895-4572-84eb-a7040bc08c4d,0.00143,0.513,0.73,9.54e-05,0.0897,-5.94,0.0598,171.001,0.334,25c8ca63-5895-4572-84eb-a7040bc08c4d
650,94f33e99-2531-4ac7-b86d-a53bd026b1cd,0.908,0.747,0.226,0.000168,0.107,-13.635,0.0414,123.792,0.778,94f33e99-2531-4ac7-b86d-a53bd026b1cd
651,ffa48f4e-c96d-48df-bab4-10a686837add,0.373,0.63,0.552,5.78e-05,0.103,-9.28,0.0545,143.868,0.518,ffa48f4e-c96d-48df-bab4-10a686837add
652,5cf15c24-4c69-4213-8859-ba61d2bcc6bd,0.138,0.73,0.769,0.0,0.0473,-5.114,0.0298,104.948,0.507,5cf15c24-4c69-4213-8859-ba61d2bcc6bd
653,97edcbf6-402c-4969-9c4a-7a698d225333,0.907,0.317,0.172,0.000383,0.105,-10.636,0.0326,65.18,0.0963,97edcbf6-402c-4969-9c4a-7a698d225333
654,71fc65a8-bd95-4cfa-b10d-1c7088f330b4,0.0212,0.679,0.825,1.21e-05,0.543,-5.487,0.0309,118.049,0.644,71fc65a8-bd95-4cfa-b10d-1c7088f330b4
655,ef983d78-3c7f-42fe-a63e-f1760df92613,0.014,0.938,0.385,0.00601,0.0976,-12.193,0.12,116.012,0.415,ef983d78-3c7f-42fe-a63e-f1760df92613
656,551a8e89-9b21-495d-b181-3564103e1448,0.874,0.364,0.571,0.867,0.121,-15.596,0.0453,84.899,0.38,551a8e89-9b21-495d-b181-3564103e1448
657,8672cb12-27c2-4b1b-83e5-77f5ab523a7b,0.526,0.625,0.523,0.0564,0.252,-14.647,0.0311,148.03,0.723,8672cb12-27c2-4b1b-83e5-77f5ab523a7b
658,21f825ec-dfb1-4b11-855b-516cd5ba55d9,0.937,0.347,0.273,0.0374,0.129,-11.988,0.0341,98.69,0.366,21f825ec-dfb1-4b11-855b-516cd5ba55d9
659,5a35798a-7589-437a-9f84-01220be68b65,0.326,0.489,0.604,0.105,0.0918,-8.188,0.0564,92.586,0.0507,5a35798a-7589-437a-9f84-01220be68b65
660,a7954495-325f-46e9-8493-3d4d099875d2,0.00135,0.172,0.846,0.846,0.809,-6.59,0.0669,114.349,0.0399,a7954495-325f-46e9-8493-3d4d099875d2
661,9a4ea78b-35e5-41b2-8f66-81310d3f45ca,0.107,0.506,0.827,2.42e-06,0.161,-6.356,0.0366,101.869,0.571,9a4ea78b-35e5-41b2-8f66-81310d3f45ca
662,43718251-e242-48a7-a1bf-6d66f844da6e,0.525,0.287,0.158,0.344,0.232,-19.478,0.0325,148.645,0.363,43718251-e242-48a7-a1bf-6d66f844da6e
663,fe3a5595-a515-48ce-8dfb-83e4c6bf4c32,0.000129,0.441,0.939,6.63e-05,0.117,-3.578,0.0385,162.999,0.504,fe3a5595-a515-48ce-8dfb-83e4c6bf4c32
664,b6d2d9e2-812c-4c57-8a92-a354f16d1a7e,0.0612,0.964,0.876,0.0,0.116,-4.558,0.242,116.885,0.741,b6d2d9e2-812c-4c57-8a92-a354f16d1a7e
665,c631f18a-00db-47dd-abad-90fe70884717,0.155,0.523,0.626,0.0,0.0869,-9.425,0.0523,134.127,0.917,c631f18a-00db-47dd-abad-90fe70884717
666,37e36ed3-c16a-42f2-9665-61a1a3efd106,0.315,0.296,0.502,0.0551,0.229,-8.653,0.0336,81.045,0.313,37e36ed3-c16a-42f2-9665-61a1a3efd106
667,3d47c717-5b40-4324-a397-efc6097d8967,0.407,0.415,0.931,0.000501,0.114,-4.988,0.126,97.953,0.339,3d47c717-5b40-4324-a397-efc6097d8967
668,b04557af-048f-455d-a14f-87eb60932d96,0.638,0.167,0.237,0.311,0.109,-13.738,0.0352,145.036,0.0444,b04557af-048f-455d-a14f-87eb60932d96
669,e238e666-abdb-4a87-bddd-163b72135997,0.0029,0.58,0.624,2.56e-06,0.402,-5.76,0.364,91.978,0.21,e238e666-abdb-4a87-bddd-163b72135997
670,8101ff56-0e9b-40f3-a84d-50fe20f8aa75,0.00415,0.714,0.528,0.854,0.0819,-8.789,0.0692,139.983,0.297,8101ff56-0e9b-40f3-a84d-50fe20f8aa75
671,e4d7472e-9da3-413f-aa97-62e86b981e0a,0.00912,0.12,0.672,0.0117,0.311,-7.873,0.0406,84.523,0.087,e4d7472e-9da3-413f-aa97-62e86b981e0a
672,a7883ac2-d683-4b66-80f5-eac2f129925d,0.213,0.394,0.622,4.45e-05,0.0892,-8.258,0.0336,126.844,0.342,a7883ac2-d683-4b66-80f5-eac2f129925d
673,3d90dc4c-2b04-4147-aead-e92fa8b27a65,0.135,0.0,0.609,0.627,0.0778,-8.737,0.0,0.0,0.0,3d90dc4c-2b04-4147-aead-e92fa8b27a65
674,d18e29bd-9d78-4e5f-87be-83495d162bc1,0.728,0.217,0.178,0.0113,0.133,-16.679,0.0383,73.059,0.0925,d18e29bd-9d78-4e5f-87be-83495d162bc1
675,a4c66758-6544-4ee8-8e8a-445a6b49301d,0.00586,0.674,0.774,0.107,0.106,-8.309,0.0366,102.005,0.101,a4c66758-6544-4ee8-8e8a-445a6b49301d
676,7a32ab59-9fa4-4d38-8680-0526a2cf113a,0.00712,0.81,0.745,2.1e-05,0.321,-5.431,0.097,87.019,0.388,7a32ab59-9fa4-4d38-8680-0526a2cf113a
677,bc8faa43-f7ee-4cbd-819d-58f6676a99e8,0.00923,0.473,0.959,0.0,0.106,-3.135,0.148,156.031,0.311,bc8faa43-f7ee-4cbd-819d-58f6676a99e8
678,f0500aab-62b2-4fed-8321-cfc736682360,0.000269,0.325,0.828,0.729,0.11,-6.272,0.117,85.115,0.73,f0500aab-62b2-4fed-8321-cfc736682360
679,61c16907-4988-43fb-b6aa-2e2187da89ef,0.122,0.757,0.942,0.00298,0.154,-6.213,0.0459,119.98,0.736,61c16907-4988-43fb-b6aa-2e2187da89ef
680,df74e024-5638-45a2-99f5-7011f0934fdc,0.00116,0.322,0.95,1.75e-06,0.263,-6.287,0.101,182.778,0.574,df74e024-5638-45a2-99f5-7011f0934fdc
681,7204eb6f-14fb-478a-be7b-3d0b1acde7b4,0.139,0.6,0.961,0.000169,0.0805,-3.556,0.0706,173.946,0.135,7204eb6f-14fb-478a-be7b-3d0b1acde7b4
682,0fe41817-63b7-4707-9bef-da8f0544eecd,1.29e-05,0.402,0.97,2.62e-06,0.189,-4.538,0.0668,75.106,0.476,0fe41817-63b7-4707-9bef-da8f0544eecd
683,7ba07e45-8c80-40e5-aa51-00ce6b38d384,0.146,0.182,0.366,0.796,0.221,-12.305,0.0337,94.993,0.037,7ba07e45-8c80-40e5-aa51-00ce6b38d384
684,fad8fa89-40c6-43a0-b068-1f636d8a147a,0.953,0.41,0.196,0.892,0.0974,-15.956,0.0383,78.823,0.0622,fad8fa89-40c6-43a0-b068-1f636d8a147a
685,7e28e3d3-e2bf-4dcc-9274-42cb82a516b1,0.0116,0.721,0.802,0.0149,0.42,-5.53,0.0321,118.984,0.889,7e28e3d3-e2bf-4dcc-9274-42cb82a516b1
686,8792799a-f555-496a-83d9-09de665e9206,0.975,0.352,0.408,0.878,0.124,-13.985,0.0344,135.575,0.668,8792799a-f555-496a-83d9-09de665e9206
687,55c3567b-6450-48c5-a1df-2156e6835dc5,0.279,0.642,0.725,0.868,0.117,-5.804,0.0496,130.069,0.493,55c3567b-6450-48c5-a1df-2156e6835dc5
688,cafa8e34-3806-4c9c-a778-f2f4210fbdc3,0.494,0.584,0.446,0.00783,0.111,-7.042,0.028,89.302,0.222,cafa8e34-3806-4c9c-a778-f2f4210fbdc3
689,9d698b9b-eb00-4a88-823a-0ff138334394,0.013,0.847,0.329,8.02e-05,0.246,-13.375,0.132,88.989,0.392,9d698b9b-eb00-4a88-823a-0ff138334394
690,ef656581-e35d-45dc-a058-2f29c409ad85,0.129,0.617,0.535,0.274,0.1,-10.07,0.0319,144.009,0.461,ef656581-e35d-45dc-a058-2f29c409ad85
691,89baedd2-e057-49c8-8013-9303dc9196da,0.374,0.706,0.716,0.00171,0.214,-8.661,0.283,169.518,0.579,89baedd2-e057-49c8-8013-9303dc9196da
692,fadff209-082f-429e-9caa-2738268583fb,0.0106,0.734,0.717,0.000854,0.0796,-7.772,0.0413,113.976,0.637,fadff209-082f-429e-9caa-2738268583fb
693,c0eb7b8e-ecbe-4fb6-ac38-45613eca763f,0.0199,0.507,0.86,0.0387,0.251,-6.785,0.115,79.793,0.557,c0eb7b8e-ecbe-4fb6-ac38-45613eca763f
694,7dda1dc9-8246-4479-acb4-7c7c21018394,0.613,0.516,0.231,0.0489,0.0686,-11.085,0.0247,84.07,0.0587,7dda1dc9-8246-4479-acb4-7c7c21018394
695,24371ffb-ea0c-4fb4-b98b-9798b7de972e,0.912,0.598,0.348,7.31e-05,0.0957,-12.785,0.0575,165.04,0.479,24371ffb-ea0c-4fb4-b98b-9798b7de972e
696,a99c577b-3c35-4099-a2c2-0ca164caab02,0.0202,0.493,0.974,8.31e-05,0.182,-3.252,0.135,99.647,0.354,a99c577b-3c35-4099-a2c2-0ca164caab02
697,5d6d3572-3d2b-49f6-8090-476121e64ed2,0.0393,0.587,0.685,0.00307,0.197,-6.516,0.0286,110.077,0.244,5d6d3572-3d2b-49f6-8090-476121e64ed2
698,c44fbe0b-233c-47ab-8dc5-86c697b1f1bb,0.271,0.595,0.379,2.81e-05,0.1,-12.058,0.0454,92.006,0.448,c44fbe0b-233c-47ab-8dc5-86c697b1f1bb
699,2b54bfad-8a63-46d0-8a06-dd5c90ae0be9,9.19e-05,0.498,0.895,0.545,0.212,-5.864,0.046,179.952,0.507,2b54bfad-8a63-46d0-8a06-dd5c90ae0be9
700,f6f715a0-a669-4af7-af1f-e3304981a3a1,0.596,0.789,0.786,0.0,0.0997,-4.788,0.297,119.957,0.39,f6f715a0-a669-4af7-af1f-e3304981a3a1
701,a862daf2-354d-448b-bafd-c49ec2a7edd8,0.102,0.508,0.629,7.01e-06,0.0995,-6.563,0.0398,123.451,0.604,a862daf2-354d-448b-bafd-c49ec2a7edd8
702,383556b2-6881-4c51-8490-70a5193c11ee,0.778,0.607,0.294,0.162,0.106,-11.836,0.0764,76.083,0.192,383556b2-6881-4c51-8490-70a5193c11ee
703,d5f779e8-c8e5-4389-aa02-e804f657383e,0.601,0.543,0.696,0.215,0.384,-4.572,0.0426,92.15,0.849,d5f779e8-c8e5-4389-aa02-e804f657383e
704,77cfacfb-05c6-4142-bb82-202b33e9581b,0.116,0.631,0.522,3.15e-06,0.0884,-5.208,0.0313,109.926,0.678,77cfacfb-05c6-4142-bb82-202b33e9581b
705,f647c5b5-8923-4332-8937-88985c7a54e5,0.52,0.635,0.584,0.0951,0.962,-7.912,0.144,97.067,0.753,f647c5b5-8923-4332-8937-88985c7a54e5
706,7f36d720-fad5-49d5-8469-15b77b367115,0.279,0.883,0.464,1.51e-05,0.0744,-11.251,0.0591,111.548,0.925,7f36d720-fad5-49d5-8469-15b77b367115
707,7593baf1-1cde-4857-bf5c-4a0963a13986,0.0474,0.879,0.564,9.43e-06,0.0519,-7.682,0.247,93.908,0.523,7593baf1-1cde-4857-bf5c-4a0963a13986
708,3483f1ee-bbb5-4303-a0f1-9c98d713d3d4,0.154,0.632,0.323,0.00431,0.0859,-9.743,0.0336,118.787,0.243,3483f1ee-bbb5-4303-a0f1-9c98d713d3d4
709,fcee9ab4-9f35-47bb-af23-3f84bb366c6b,0.841,0.485,0.15,0.00167,0.11,-15.382,0.0314,139.876,0.119,fcee9ab4-9f35-47bb-af23-3f84bb366c6b
710,18fad069-7a98-4a2e-8005-2d738e85cd3f,0.0157,0.425,0.79,0.000255,0.0625,-6.675,0.0471,120.998,0.297,18fad069-7a98-4a2e-8005-2d738e85cd3f
711,11d20fb6-4e59-4657-a8b8-44e3b6abb786,0.000401,0.626,0.704,0.00206,0.0796,-6.921,0.0839,169.98,0.602,11d20fb6-4e59-4657-a8b8-44e3b6abb786
712,5fbb05c0-cfb2-4454-a1f8-0ffba6f92a7b,0.18,0.594,0.601,0.000539,0.106,-8.532,0.0391,155.583,0.524,5fbb05c0-cfb2-4454-a1f8-0ffba6f92a7b
713,f7948ed5-e3bc-44ea-9ad9-0cb34044d5f5,0.198,0.469,0.857,0.0,0.339,-4.683,0.15,171.878,0.656,f7948ed5-e3bc-44ea-9ad9-0cb34044d5f5
714,134859ce-9e7c-4e23-a088-f296957ac80e,0.961,0.55,0.314,0.000173,0.148,-13.072,0.0847,92.846,0.684,134859ce-9e7c-4e23-a088-f296957ac80e
715,e6a16dc5-befb-459d-9eb2-2330d1553668,0.0291,0.489,0.456,0.235,0.173,-9.021,0.0267,80.066,0.289,e6a16dc5-befb-459d-9eb2-2330d1553668
716,d078b0e9-f8b3-48a1-a521-aaaf788a09d5,0.00958,0.556,0.864,0.0,0.209,-5.87,0.0584,105.143,0.4,d078b0e9-f8b3-48a1-a521-aaaf788a09d5
717,65fca5fa-136d-4f31-9613-4629e15f9194,0.803,0.726,0.474,0.0,0.258,-7.834,0.0491,116.027,0.57,65fca5fa-136d-4f31-9613-4629e15f9194
718,ca4ac2fe-c4a9-4365-b2cd-dd38e60659fc,0.0596,0.267,0.7,0.0,0.774,-4.549,0.0399,152.376,0.251,ca4ac2fe-c4a9-4365-b2cd-dd38e60659fc
719,d265352b-2abf-4b7e-9842-2ed8007be4d8,0.117,0.679,0.937,0.389,0.105,-6.359,0.0881,152.027,0.139,d265352b-2abf-4b7e-9842-2ed8007be4d8
720,b3e34550-9289-402e-9f23-0d9329783a96,0.0832,0.858,0.761,0.524,0.0961,-10.548,0.131,144.026,0.769,b3e34550-9289-402e-9f23-0d9329783a96
721,21712ed4-b47d-4cd6-9b54-8945834ce04a,0.000238,0.341,0.828,0.206,0.183,-5.945,0.0398,83.58,0.348,21712ed4-b47d-4cd6-9b54-8945834ce04a
722,f80577fc-9602-47c1-a4f3-b9fa23f13ac6,0.0697,0.744,0.704,0.0,0.0379,-5.856,0.107,136.03,0.885,f80577fc-9602-47c1-a4f3-b9fa23f13ac6
723,c658cf84-5227-4a4a-9b80-6e3d293507c4,0.0946,0.645,0.938,0.0226,0.159,-4.557,0.0391,140.886,0.495,c658cf84-5227-4a4a-9b80-6e3d293507c4
724,f6738a4f-af84-40ff-a9b5-75adced7cf81,0.0192,0.403,0.841,0.000109,0.1,-6.088,0.0441,133.949,0.178,f6738a4f-af84-40ff-a9b5-75adced7cf81
725,11317280-da4f-48d8-b10a-baddcb62f2c4,0.265,0.423,0.675,4.21e-06,0.235,-7.134,0.0303,69.27,0.364,11317280-da4f-48d8-b10a-baddcb62f2c4
726,7c13c4b1-7c31-43dc-a3b5-857fc6386ab1,3.32e-05,0.414,0.933,0.000559,0.0702,-8.699,0.0875,98.375,0.436,7c13c4b1-7c31-43dc-a3b5-857fc6386ab1
727,4198ab01-6fc6-4b73-90fe-6e7f6d6382a9,0.811,0.45,0.435,0.0,0.284,-9.334,0.0991,86.289,0.608,4198ab01-6fc6-4b73-90fe-6e7f6d6382a9
728,39f0cf85-ee1a-415d-80bb-d2be472223cf,0.0152,0.381,0.59,0.464,0.169,-10.108,0.0321,123.272,0.282,39f0cf85-ee1a-415d-80bb-d2be472223cf
729,fa4cb8c4-8218-4c3f-bba1-4922b0b82248,0.949,0.491,0.195,0.0476,0.208,-12.065,0.0296,76.041,0.281,fa4cb8c4-8218-4c3f-bba1-4922b0b82248
730,c251b65d-6063-4fc7-9cb2-45664e0a1384,0.948,0.497,0.212,0.0394,0.178,-12.335,0.0275,76.084,0.167,c251b65d-6063-4fc7-9cb2-45664e0a1384
731,2dfa3fbb-51f9-4726-9306-3db4ca8bb011,0.0902,0.58,0.782,2.21e-06,0.322,-5.86,0.0363,100.025,0.182,2dfa3fbb-51f9-4726-9306-3db4ca8bb011
732,2f29ae64-569b-4031-ac53-92c384816139,6.04e-05,0.116,0.871,0.000384,0.102,-3.857,0.0375,168.227,0.574,2f29ae64-569b-4031-ac53-92c384816139
733,d3a1168b-cc42-4dc6-bd51-5c15fa4526c2,0.974,0.324,0.163,0.844,0.0892,-13.909,0.0416,139.814,0.0852,d3a1168b-cc42-4dc6-bd51-5c15fa4526c2
734,36f65667-29d7-4f79-941b-2683a662f648,0.0599,0.527,0.636,0.843,0.204,-12.888,0.0347,83.101,0.607,36f65667-29d7-4f79-941b-2683a662f648
735,e3228c89-0b55-4bff-9b6a-228abd81ca90,0.00551,0.452,0.805,3.18e-06,0.221,-4.368,0.0299,114.431,0.708,e3228c89-0b55-4bff-9b6a-228abd81ca90
736,f94446a7-4a87-4260-a150-e9af3fc0b78e,0.0171,0.673,0.843,1.01e-05,0.305,-9.561,0.0379,115.658,0.398,f94446a7-4a87-4260-a150-e9af3fc0b78e
737,d82248e2-9e2a-468c-8e86-3c84530ef9b1,0.317,0.488,0.454,0.694,0.179,-11.544,0.0304,138.076,0.131,d82248e2-9e2a-468c-8e86-3c84530ef9b1
738,81802d2b-86cb-4bb3-bad1-8b8d48b3ddd2,0.47,0.684,0.495,6.98e-05,0.157,-13.877,0.0422,101.999,0.528,81802d2b-86cb-4bb3-bad1-8b8d48b3ddd2
739,86f66790-b3b7-4bef-bc26-2e798f98ab87,0.000636,0.568,0.711,3.49e-05,0.368,-9.06,0.0449,126.638,0.789,86f66790-b3b7-4bef-bc26-2e798f98ab87
